D;29;1;16;2.12789;0.206947;2.93303;0.108957;0;5.38278
D;29;2;15;2.20394;0.254154;3.81899;0.108957;0;6.39105
D;29;4;15;2.19679;0.262022;2.49505;0.111103;0;5.07116
D;29;8;14;2.12598;0.674009;2.34699;0.108957;0;5.2619
D;29;16;14;2.13099;0.254869;2.34509;0.108957;0;4.8449
D;29;32;13;2.12693;0.277042;2.14696;0.113964;0;4.67491
D;29;64;13;2.12407;0.266075;2.16603;0.133991;0;4.69708
D;29;128;12;2.14219;0.277996;2.09188;0.136137;0;4.65322
D;29;256;12;2.14219;0.28491;2.08592;0.133038;0;4.65107
D;29;512;11;2.16603;0.952005;2.09498;0.128031;0;5.34797
D;29;1024;11;2.16794;0.343084;2.0678;0.218153;0;4.80294
D;29;2048;10;2.18797;0.375032;2.069;0.167131;0;4.81009
D;29;4096;10;2.19297;0.384092;2.05112;0.150919;0;4.78506
D;29;8192;9;2.249;0.428915;2.07019;0.163078;0;4.915
D;29;16384;9;2.26688;0.644922;2.10214;0.216007;0;5.23591
D;29;32768;8;2.37489;0.683069;2.11501;0.224113;0;5.40304
D;29;65536;8;2.37823;0.789881;2.177;0.231028;0;5.58114
D;29;131072;7;2.52581;1.64509;2.19297;0.236034;0;6.61111
D;29;262144;7;2.53987;1.66416;2.35486;0.256062;0;6.82092
D;29;524288;6;3.22413;3.01099;3.35598;0.307083;0;9.90319
D;29;1048576;6;3.21698;2.87795;3.15309;0.41604;0;9.67097
B;29;2097152;5;4.12011;10.69;0.396013;0.675917;0;15.887
B;29;4194304;5;4.13013;10.8068;0.994205;1.00493;0;16.9451
B;29;8388608;5;4.12893;10.88;2.61998;1.67108;0;19.305
