D;27;1;15;0.59104;0.61202;2.64597;0.0920296;0;3.94893
D;27;2;14;0.608921;0.290155;2.45285;0.0939369;0;3.45492
D;27;4;14;0.607967;0.274897;2.40803;0.09799;0;3.39913
D;27;8;13;0.596046;0.28491;2.34199;0.0948906;0;3.32594
D;27;16;13;0.602961;0.264883;2.33817;0.095129;0;3.31521
D;27;32;12;0.58198;0.231981;2.23494;0.0939369;0;3.14999
D;27;64;12;0.588894;0.301123;2.24996;0.09799;0;3.24702
D;27;128;11;0.603914;0.308037;2.17509;0.0920296;0;3.18503
D;27;256;11;0.589848;0.27895;2.16317;0.0910759;0;3.13115
D;27;512;10;0.593901;0.261068;3.35598;0.0960827;0;4.3149
D;27;1024;10;0.602961;0.290155;2.19083;0.0889301;0;3.18003
D;27;2048;9;0.609875;0.308037;3.40104;0.0941753;0;4.42719
D;27;4096;9;0.622988;0.614166;2.13385;0.0870228;0;3.46494
D;27;8192;8;0.619888;0.623941;2.12908;0.247002;0;3.63207
D;27;16384;8;0.617981;0.672102;2.97499;0.245094;0;4.51612
D;27;32768;7;0.643015;0.815153;3.07894;0.244141;0;4.78911
D;27;65536;7;0.661135;0.801802;2.16818;0.265121;0;3.90911
D;27;131072;6;0.819921;1.3001;2.244;0.287056;0;4.65894
D;27;262144;6;0.825882;1.31893;2.43115;0.396013;0;4.97913
B;27;524288;5;1.08218;4.91595;0.659943;0.58198;0;7.24602
B;27;1048576;5;1.08099;4.87208;0.660896;0.897884;0;7.51805
B;27;2097152;5;1.086;4.879;0.658035;0.896931;0;7.52687
